GROUP_ID,WELL_CD,ROC_VOLTAGE,FLOW,PRESSURE_TH,TSTART
42,CM22,5800-EB-0514.RM_PV,5800-F-0514.RM_PV,5800-P_TH-0514.RM_PV,29/06/2016 5:42
6,CM23,5800-EB-0534.RM_PV,5800-F-0534.RM_PV,5800-P_TH-0534.RM_PV,29/06/2016 5:42
6,CM25,5800-EB-0574.RM_PV,5800-F-0574.RM_PV,5800-P_TH-0574.RM_PV,29/06/2016 5:43
26,CM26,5800-EB-0858.RM_PV,5800-F-0858.RM_PV,5800-P_TH-0858.RM_PV,29/06/2016 5:44
26,CM27,5800-EB-0859.RM_PV,5800-F-0859.RM_PV,5800-P_TH-0859.RM_PV,25/10/2016 22:42
26,CM3,5800-EB-0037.RM_PV,5800-F-0037.RM_PV,5800-P_TH-0037.RM_PV,29/06/2016 5:45
42,CM4L,5800-EB-0057.RM_PV,5800-F-0057.RM_PV,5800-P_TH-0057.RM_PV,29/06/2016 5:45
42,CM4U,5800-EB-0047.RM_PV,5800-F-0047.RM_PV,5800-P_TH-0047.RM_PV,29/06/2016 5:46
42,CM5,5800-EB-0067.RM_PV,5800-F-0067.RM_PV,5800-P_TH-0067.RM_PV,29/06/2016 5:47
26,CM7,5800-EB-0096.RM_PV,5800-F-0096.RM_PV,5800-P_TH-0096.RM_PV,29/06/2016 5:48
42,CM8L,5800-EB-0147.RM_PV,5800-F-0147.RM_PV,5800-P_TH-0147.RM_PV,29/06/2016 5:48
42,CM8U,5800-EB-0137.RM_PV,5800-F-0137.RM_PV,5800-P_TH-0137.RM_PV,29/06/2016 5:49
35,CMW1,5800-EB-0876.RM_PV,5800-F-0876.RM_PV,5800-P_TH-0876.RM_PV,29/06/2016 5:50
3,COCK3,1202-EB-0002.RM_PV,1202-F-0002.RM_PV,1202-P_TH-0002.RM_PV,29/06/2016 5:33
3,COCK4,1202-EB-00010.RM_PV,1202-F-00010.RM_PV,1202-P_TH-00010.RM_PV,30/01/2021 11:37
12,COCK5,1202-EB-00015.RM_PV,1202-F-00015.RM_PV,1202-P_TH-00015.RM_PV,30/01/2021 11:39
3,COCK6,1202-EB-00020.RM_PV,1202-F-00020.RM_PV,1202-P_TH-00020.RM_PV,30/01/2021 11:41
3,COCK7,1202-EB-00025.RM_PV,1202-F-00025.RM_PV,1202-P_TH-00025.RM_PV,30/01/2021 11:42
3,COCK8,1202-EB-00030.RM_PV,1202-F-00030.RM_PV,1202-P_TH-00030.RM_PV,30/01/2021 11:45
3,COCK9,1202-EB-00035.RM_PV,1202-F-00035.RM_PV,1202-P_TH-00035.RM_PV,30/01/2021 12:01
3,COOBA1,1181-EB-00056.RM_PV,1181-F-00056.RM_PV,1181-P_TH-0001.RM_PV,4/01/2020 0:31
3,COOBA2,1181-EB-0003.RM_PV,1181-F-0003.RM_PV,1181-P_TH-0003.RM_PV,29/06/2016 6:36
3,COOBA3,1181-EB-0009.RM_PV,1181-F-0009.RM_PV,1181-P_TH-0009.RM_PV,29/06/2016 5:35
3,COOBA4,1181-EB-0015.RM_PV,1181-F-0015.RM_PV,1181-P_TH-0015.RM_PV,29/06/2016 5:36
3,COOBA5,1181-EB-0050.RM_PV,1181-F-0050.RM_PV,1181-P_TH-0050.RM_PV,29/06/2016 5:37
42,COOL10,1470-EB-00042.RM_PV,1470-F-00042.RM_PV,1470-P_TH-00042.RM_PV,9/11/2019 3:55
45,COOL11,1470-EB-00047.RM_PV,1470-F-00047.RM_PV,1470-P_TH-00047.RM_PV,19/03/2020 6:07
45,COOL14,1470-EB-00052.RM_PV,1470-F-00052.RM_PV,1470-P_TH-00052.RM_PV,30/08/2021 13:06
42,COOL15,1470-EB-00071.RM_PV,1470-F-00071.RM_PV,1470-P_TH-00071.RM_PV,8/11/2021 3:08
42,COOL16,1470-EB-00076.RM_PV,1470-F-00076.RM_PV,1470-P_TH-00076.RM_PV,5/10/2021 0:11
42,COOL3,1470-EB-00013.RM_PV,1470-F-00013.RM_PV,1470-P_TH-00013.RM_PV,30/07/2017 23:51
42,COOL5,1470-EB-00017.RM_PV,1470-F-00017.RM_PV,1470-P_TH-00017.RM_PV,26/11/2019 5:10
45,COOL6,1470-EB-00022.RM_PV,1470-F-00022.RM_PV,1470-P_TH-00022.RM_PV,9/11/2019 22:11
45,COOL7,1470-EB-00027.RM_PV,1470-F-00027.RM_PV,1470-P_TH-00027.RM_PV,23/10/2019 3:14
45,COOL8,1470-EB-00032.RM_PV,1470-F-00032.RM_PV,1470-P_TH-00032.RM_PV,22/10/2019 3:35
45,COOL9,1470-EB-00037.RM_PV,1470-F-00037.RM_PV,1470-P_TH-00037.RM_PV,5/12/2019 5:16
45,COOLAH1,1470-EB-0006.RM_PV,1470-F-0006.RM_PV,1470-P_TH-0006.RM_PV,29/06/2016 4:59
33,COON1,1235-EB-0001.RM_PV,1235-F-0001.RM_PV,1235-P_TH-0001.RM_PV,29/06/2016 5:39
33,COON10,1235-EB-0023.RM_PV,1235-F-0023.RM_PV,1235-P_TH-0023.RM_PV,29/06/2016 5:40
33,COON11,1235-EB-0030.RM_PV,1235-F-0030.RM_PV,1235-P_TH-0030.RM_PV,14/07/2016 22:41
33,COON12,1235-EB-0035.RM_PV,1235-F-0035.RM_PV,1235-P_TH-0035.RM_PV,29/06/2016 5:42
39,COON13,1235-EB-0036.RM_PV,1235-F-0036.RM_PV,1235-P_TH-0036.RM_PV,29/06/2016 5:43
39,COON14,1235-EB-0075.RM_PV,1235-F-0075.RM_PV,1235-P_TH-0075.RM_PV,29/06/2016 5:44
39,COON15,1235-EB-0080.RM_PV,1235-F-0080.RM_PV,1235-P_TH-0080.RM_PV,29/06/2016 5:45
39,COON16,1235-EB-0084.RM_PV,1235-F-0084.RM_PV,1235-P_TH-0084.RM_PV,29/06/2016 5:46
33,COON18,1235-EB-0060.RM_PV,1235-F-0060.RM_PV,1235-P_TH-0060.RM_PV,29/06/2016 5:47
33,COON19,1235-EB-0065.RM_PV,1235-F-0065.RM_PV,1235-P_TH-0065.RM_PV,29/06/2016 5:49
33,COON21,1235-EB-00207.RM_PV,1235-F-00207.RM_PV,1235-P_TH-00207.RM_PV,29/06/2016 5:51
33,COON22,1235-EB-00222.RM_PV,1235-F-00222.RM_PV,1235-P_TH-00222.RM_PV,29/06/2016 5:51
33,COON23,1235-EB-00248.RM_PV,1235-F-00248.RM_PV,1235-P_TH-00248.RM_PV,29/06/2016 5:52
33,COON24,1235-EB-00184.RM_PV,1235-F-00184.RM_PV,1235-P_TH-00184.RM_PV,29/06/2016 5:53
33,COON25,1235-EB-00294.RM_PV,1235-F-00294.RM_PV,1235-P_TH-00294.RM_PV,29/03/2018 6:01
33,COON3,1235-EB-00231.RM_PV,1235-F-00231.RM_PV,1235-P_TH-00231.RM_PV,29/06/2016 5:54
39,COON5,1235-EB-0005.RM_PV,1235-F-0005.RM_PV,1235-P_TH-0005.RM_PV,29/06/2016 4:57
39,COON6,1235-EB-0007.RM_PV,1235-F-0007.RM_PV,1235-P_TH-0007.RM_PV,14/07/2016 21:56
33,COON7,1235-EB-0009.RM_PV,1235-F-0009.RM_PV,1235-P_TH-0009.RM_PV,29/06/2016 4:59
33,COON8,1235-EB-0019.RM_PV,1235-F-0019.RM_PV,1235-P_TH-0019.RM_PV,29/06/2016 5:01
39,COON9,1235-EB-0021.RM_PV,1235-F-0021.RM_PV,1235-P_TH-0021.RM_PV,29/06/2016 5:59
8,CORR2,1244-EB-0007.RM_PV,1244-F-0007.RM_PV,1244-P_TH-0007.RM_PV,29/06/2016 5:38
8,CORR3,1244-EB-0012.RM_PV,1244-F-0012.RM_PV,1244-P_TH-0012.RM_PV,29/06/2016 5:39
18,COS1L,1410-EB-00017.RM_PV,1410-F-00017.RM_PV,1410-P_TH-00017.RM_PV,8/01/2018 1:57
18,COS2,1410-EB-00004.RM_PV,1410-F-00004.RM_PV,1410-P_TH-00004.RM_PV,7/01/2018 7:57
18,COSC1,1418-EB-0003.RM_PV,1418-F-0003.RM_PV,1418-P_TH-0003.RM_PV,29/06/2016 5:52
18,COSW1,1410-EB-0108.RM_PV,1410-F-0108.RM_PV,1410-P_TH-0108.RM_PV,29/06/2016 5:50
42,COWA2,1165-EB-0003.RM_PV,1165-F-0003.RM_PV,1165-P_TH-0003.RM_PV,29/06/2016 5:45
42,COWA3,1165-EB-0010.RM_PV,1165-F-0010.RM_PV,1165-P_TH-0010.RM_PV,29/06/2016 5:47
42,COWR1,1241-EB-0001.RM_PV,1241-F-0001.RM_PV,1241-P_TH-0001.RM_PV,29/06/2016 5:37
28,COWR10,1241-EB-0015.RM_PV,1241-F-0015.RM_PV,1241-P_TH-0015.RM_PV,29/06/2016 5:38
28,COWR11,1241-EB-0025.RM_PV,1241-F-0025.RM_PV,1241-P_TH-0025.RM_PV,29/06/2016 5:39
28,COWR12,1241-EB-0031.RM_PV,1241-F-0031.RM_PV,1241-P_TH-0031.RM_PV,29/06/2016 5:40
28,COWR13,1241-EB-0037.RM_PV,1241-F-0037.RM_PV,1241-P_TH-0037.RM_PV,29/06/2016 5:40
28,COWR2,1241-EB-0002.RM_PV,1241-F-0002.RM_PV,1241-P_TH-0002.RM_PV,29/06/2016 5:43
28,COWR6,1241-EB-0004.RM_PV,1241-F-0004.RM_PV,1241-P_TH-0004.RM_PV,29/06/2016 5:45
28,COWR7,1241-EB-0005.RM_PV,1241-F-0005.RM_PV,1241-P_TH-0005.RM_PV,29/06/2016 5:45
28,COWR8,1241-EB-0007.RM_PV,1241-F-0007.RM_PV,1241-P_TH-0007.RM_PV,29/06/2016 5:46
28,COWR9,1241-EB-0013.RM_PV,1241-F-0013.RM_PV,1241-P_TH-0013.RM_PV,29/06/2016 5:47
24,CROWS1,1118-EB-0001.RM_PV,1118-F-0001.RM_PV,1118-P_TH-0001.RM_PV,29/06/2016 5:44
24,CROWS3,1118-EB-0003.RM_PV,1118-F-0003.RM_PV,1118-P_TH-0003.RM_PV,29/06/2016 5:44
18,CS3,1417-EB-0002.RM_PV,1417-F-0002.RM_PV,1417-P_TH-0002.RM_PV,29/06/2016 4:52
43,DARA1,1170-EB-8406.RM_PV,1170-F-8406.RM_PV,1170-P_TH-8406.RM_PV,29/06/2016 5:49
43,DARA11,1170-EB-8376.RM_PV,1170-F-8376.RM_PV,1170-P_TH-8376.RM_PV,29/06/2016 5:50
43,DARA15,1170-EB-8503.RM_PV,1170-F-8503.RM_PV,1170-P_TH-8503.RM_PV,29/06/2016 5:52
43,DARA27,1170-EB-8451.RM_PV,1170-F-8451.RM_PV,1170-P_TH-8451.RM_PV,29/06/2016 5:54
43,DARA3,1170-EB-8450.RM_PV,1170-F-8450.RM_PV,1170-P_TH-8450.RM_PV,29/06/2016 5:56
43,DARA4,1170-EB-0231.RM_PV,1170-F-0231.RM_PV,1170-P_TH-0231.RM_PV,29/06/2016 5:57
43,DARA9,1170-EB-8407.RM_PV,1170-F-8407.RM_PV,1170-P_TH-8407.RM_PV,29/06/2016 4:57
33,DD11,1466-EB-00043.RM_PV,1466-F-00043.RM_PV,1466-P_TH-00043.RM_PV,30/04/2021 10:46
33,DD5,1466-EB-0035.RM_PV,1466-F-0035.RM_PV,1466-P_TH-0035.RM_PV,29/06/2016 5:01
33,DDS1,1466-EB-0054.RM_PV,1466-F-0054.RM_PV,1466-P_TH-0054.RM_PV,29/06/2016 5:03
33,DDS2,1466-EB-0004.RM_PV,1466-F-0004.RM_PV,1466-P_TH-0004.RM_PV,29/06/2016 5:06
33,DDS4,1466-EB-0026.RM_PV,1466-F-0026.RM_PV,1466-P_TH-0026.RM_PV,29/06/2016 5:07
33,DDS8,1466-EB-0066.RM_PV,1466-F-0066.RM_PV,1466-P_TH-0066.RM_PV,29/06/2016 5:15
33,DDSN1,1467-EB-0021.RM_PV,1467-F-0021.RM_PV,1467-P_TH-0021.RM_PV,29/06/2016 5:16
47,DDSN10,1467-EB-00019.RM_PV,1467-F-00019.RM_PV,1467-P_TH-00019.RM_PV,9/11/2021 7:08
47,DDSN3,1467-EB-0027.RM_PV,1467-F-0027.RM_PV,1467-P_TH-0027.RM_PV,29/06/2016 5:20
47,DDSN4,1467-EB-0040.RM_PV,1467-F-0040.RM_PV,1467-P_TH-0040.RM_PV,29/06/2016 5:21
47,DDSN5,1467-EB-00002.RM_PV,1467-F-00002.RM_PV,1467-P_TH-00002.RM_PV,9/02/2017 21:31
47,DDSN6,1467-EB-00007.RM_PV,1467-F-00007.RM_PV,1467-P_TH-00007.RM_PV,9/02/2017 21:31
47,DDSN7,1467-EB-00049.RM_PV,1467-F-00049.RM_PV,1467-P_TH-00049.RM_PV,3/10/2019 8:27
47,DDSN8,1467-EB-00054.RM_PV,1467-F-00054.RM_PV,1467-P_TH-00054.RM_PV,29/04/2020 2:28
47,DDSN9,1467-EB-00061.RM_PV,1467-F-00061.RM_PV,1467-P_TH-00061.RM_PV,20/09/2021 1:33
43,DEINA1,1176-EB-1228.RM_PV,1176-F-1228.RM_PV,1176-P_TH-1228.RM_PV,29/06/2016 4:59
10,DELL10,1090-EB-0232.RM_PV,1090-F-0232.RM_PV,1090-P_TH-0232.RM_PV,29/06/2016 6:33
43,DELL11,1090-EB-0241.RM_PV,1090-F-0241.RM_PV,1090-P_TH-0241.RM_PV,29/06/2016 6:34
43,DELL13,1090-EB-0248.RM_PV,1090-F-0248.RM_PV,1090-P_TH-0248.RM_PV,29/06/2016 5:33
43,DELL16,1090-EB-0255.RM_PV,1090-F-0255.RM_PV,1090-P_TH-0255.RM_PV,29/06/2016 5:34
43,DELL19,1090-EB-8521.RM_PV,1090-F-8521.RM_PV,1090-P_TH-8521.RM_PV,29/06/2016 5:35
43,DELL22,1090-EB-8524.RM_PV,1090-F-8524.RM_PV,1090-P_TH-8524.RM_PV,29/06/2016 5:39
43,DELL23,1090-EB-8538.RM_PV,1090-F-8538.RM_PV,1090-P_TH-8538.RM_PV,29/06/2016 5:39
43,DELL24,1090-EB-8539.RM_PV,1090-F-8539.RM_PV,1090-P_TH-8539.RM_PV,27/05/2017 22:45
43,DELL25,1090-EB-8573.RM_PV,1090-F-8573.RM_PV,1090-P_TH-8573.RM_PV,29/06/2016 5:41
43,DELL5A,1090-EB-0202.RM_PV,1090-F-0202.RM_PV,1090-P_TH-0202.RM_PV,29/06/2016 5:43
43,DELL7,1090-EB-0211.RM_PV,1090-F-0211.RM_PV,1090-P_TH-0211.RM_PV,29/06/2016 5:43
43,DELL9,1090-EB-0225.RM_PV,1090-F-0225.RM_PV,1090-P_TH-0225.RM_PV,29/06/2016 5:45
23,DILC2L,1102-EB-8196.RM_PV,1102-F-8196.RM_PV,1102-P_TH-8196.RM_PV,29/06/2016 5:45
23,DILC4,1102-EB-0005.RM_PV,1102-F-0005.RM_PV,1102-P_TH-0005.RM_PV,29/06/2016 5:46
23,DILC5,1102-EB-00018.RM_PV,1102-F-00018.RM_PV,1102-P_TH-00018.RM_PV,2/09/2021 5:18
48,DING1,4102-EB-0001.RM_PV,4102-F-0001.RM_PV,4102-P_TH-0001.RM_PV,29/06/2016 5:49
42,DIRK1,1177-EB-0004.RM_PV,1177-F-0004.RM_PV,1177-P_TH-0004.RM_PV,29/06/2016 5:01
17,DORO1,4208-EB-0001.RM_PV,4208-F-0001.RM_PV,4208-P_TH-0001.RM_PV,29/06/2016 21:52
17,DORO4,4208-EB-0002.RM_PV,4208-F-0002.RM_PV,4208-P_TH-0002.RM_PV,29/06/2016 5:48
5,DUL16,1100-EB-0676.RM_PV,1100-F-0676.RM_PV,1100-P_TH-0676.RM_PV,29/06/2016 5:47
43,DUL17L,1100-EB-0697.RM_PV,1100-F-0697.RM_PV,1100-P_TH-0697.RM_PV,29/06/2016 5:47
43,DUL18,1100-EB-0680.RM_PV,1100-F-0680.RM_PV,1100-P_TH-0680.RM_PV,29/06/2016 5:47
43,DUL22L,1100-EB-0683.RM_PV,1100-F-0683.RM_PV,1100-P_TH-0683.RM_PV,29/06/2016 5:48
43,DUL22U,1100-EB-0682.RM_PV,1100-F-0682.RM_PV,1100-P_TH-0682.RM_PV,29/06/2016 5:49
43,DUL23,1100-EB-0684.RM_PV,1100-F-0684.RM_PV,1100-P_TH-0684.RM_PV,29/06/2016 5:50
44,DUL24L,1100-EB-0678.RM_PV,1100-F-0678.RM_PV,1100-P_TH-0678.RM_PV,29/06/2016 5:50
44,DUL25,1100-EB-0677.RM_PV,1100-F-0677.RM_PV,1100-P_TH-0677.RM_PV,29/06/2016 5:52
18,DUL46,1100-EB-0672.RM_PV,1100-F-0672.RM_PV,1100-P_TH-0672.RM_PV,29/06/2016 5:52
44,DUL52,1100-EB-8153.RM_PV,1100-F-8153.RM_PV,1100-P_TH-8153.RM_PV,29/06/2016 5:53
44,DUL53,1100-EB-8154.RM_PV,1100-F-8154.RM_PV,1100-P_TH-8154.RM_PV,29/06/2016 5:54
44,DUL54,1100-EB-8155.RM_PV,1100-F-8155.RM_PV,1100-P_TH-8155.RM_PV,29/06/2016 5:54
44,DUL55,1100-EB-0665.RM_PV,1100-F-0665.RM_PV,1100-P_TH-0665.RM_PV,29/06/2016 5:55
44,DUL56,1100-EB-00074.RM_PV,1100-F-00074.RM_PV,1100-P_TH-00074.RM_PV,6/05/2021 4:53
44,DULL36DW1,1100-EB-8259.RM_PV,1100-F-8259.RM_PV,1100-P_TH-8259.RM_PV,29/06/2016 5:56
44,DULL39,1100-EB-8157.RM_PV,1100-F-8157.RM_PV,1100-P_TH-8157.RM_PV,29/06/2016 5:56
44,DULL40DW1,1100-EB-8264.RM_PV,1100-F-8264.RM_PV,1100-P_TH-8264.RM_PV,29/06/2016 5:57
10,DULL42,1100-EB-00063.RM_PV,1100-F-00063.RM_PV,1100-P_TH-00063.RM_PV,30/07/2017 22:27
44,DULL43,1105-EB-00075.RM_PV,1105-F-00075.RM_PV,1105-P_TH-00075.RM_PV,23/07/2017 4:02
44,DULL61,1100-EB-8391.RM_PV,1100-F-8391.RM_PV,1100-P_TH-8391.RM_PV,29/06/2016 5:58
44,DULL62,1100-EB-00080.RM_PV,1100-F-00080.RM_PV,1100-P_TH-00080.RM_PV,18/04/2021 21:30
44,DULL63,1100-EB-00084.RM_PV,1100-F-00084.RM_PV,1100-P_TH-00084.RM_PV,11/03/2021 1:01
26,DULL65,1100-EB-00110.RM_PV,1100-F-00110.RM_PV,1100-P_TH-00110.RM_PV,10/06/2022 3:06
24,DULN10,1109-EB-0001.RM_PV,1109-F-0001.RM_PV,1109-P_TH-0001.RM_PV,29/06/2016 5:00
10,DULN11,1109-EB-0002.RM_PV,1109-F-0002.RM_PV,1109-P_TH-0002.RM_PV,29/06/2016 5:01
10,DULN12,1109-EB-0003.RM_PV,1109-F-0003.RM_PV,1109-P_TH-0003.RM_PV,29/06/2016 6:00
10,DULN13,1109-EB-0004.RM_PV,1109-F-0004.RM_PV,1109-P_TH-0004.RM_PV,29/06/2016 5:02
10,DULN14,1109-EB-0005.RM_PV,1109-F-0005.RM_PV,1109-P_TH-0005.RM_PV,29/06/2016 5:02
10,DULN15,1109-EB-0011.RM_PV,1109-F-0011.RM_PV,1109-P_TH-0011.RM_PV,29/06/2016 5:02
10,DULN17,1109-EB-8439.RM_PV,1109-F-8439.RM_PV,1109-P_TH-8439.RM_PV,29/06/2016 5:04
10,DULN19,1109-EB-0010.RM_PV,1109-F-0010.RM_PV,1109-P_TH-0010.RM_PV,29/06/2016 5:04
10,DULN1L,1109-EB-0674.RM_PV,1109-F-0674.RM_PV,1109-P_TH-0674.RM_PV,29/06/2016 5:05
10,DULN1U,1109-EB-0673.RM_PV,1109-F-0673.RM_PV,1109-P_TH-0673.RM_PV,29/06/2016 5:05
10,DULN20,1109-EB-8433.RM_PV,1109-F-8433.RM_PV,1109-P_TH-8433.RM_PV,29/06/2016 5:06
10,DULN21,1109-EB-00031.RM_PV,1109-F-00031.RM_PV,1109-P_TH-00031.RM_PV,16/07/2019 10:09
18,DULN22,1109-EB-00036.RM_PV,1109-F-00036.RM_PV,1109-P_TH-00036.RM_PV,16/07/2019 10:10
10,DULN23,1109-EB-00041.RM_PV,1109-F-00041.RM_PV,1109-P_TH-00041.RM_PV,5/02/2021 10:10
18,DULN25,1109-EB-00050.RM_PV,1109-F-00050.RM_PV,1109-P_TH-00050.RM_PV,24/02/2021 19:17
10,DULN3L,1109-EB-0675.RM_PV,1109-F-0675.RM_PV,1109-P_TH-0675.RM_PV,29/06/2016 5:07
18,DULN6,1109-EB-8400.RM_PV,1109-F-8400.RM_PV,1109-P_TH-8400.RM_PV,29/06/2016 5:09
42,DUND1,1467-EB-00013.RM_PV,1467-F-00013.RM_PV,1467-P_TH-00013.RM_PV,7/09/2017 3:24
44,EPSN1,1120-EB-0038.RM_PV,1120-F-0038.RM_PV,1120-P_TH-0038.RM_PV,29/06/2016 5:11
44,EPSN11,1120-EB-0058.RM_PV,1120-F-0058.RM_PV,1120-P_TH-0058.RM_PV,29/06/2016 5:11
44,EPSN2,1120-EB-0040.RM_PV,1120-F-0040.RM_PV,1120-P_TH-0040.RM_PV,29/06/2016 5:13
44,EPSN3,1120-EB-0055.RM_PV,1120-F-0055.RM_PV,1120-P_TH-0055.RM_PV,29/06/2016 5:12
44,EPSN4,1120-EB-00049.RM_PV,1120-F-00049.RM_PV,1120-P_TH-00049.RM_PV,16/04/2018 3:50
44,EPSN6,1120-EB-00192.RM_PV,1120-F-00192.RM_PV,1120-P_TH-00192.RM_PV,4/04/2018 1:20
44,EPSN8,1120-EB-0008.RM_PV,1120-F-0008.RM_PV,1120-P_TH-0008.RM_PV,29/06/2016 5:13
43,FARI1,1175-EB-0025.RM_PV,1175-F-0025.RM_PV,1175-P_TH-0025.RM_PV,29/06/2016 6:02
35,FAVELA1,1190-EB-00001.RM_PV,1190-F-00001.RM_PV,1190-P_TH-00001.RM_PV,20/05/2021 14:25
43,FICU2,1334-EB-00027.RM_PV,1334-F-00027.RM_PV,1334-P_TH-00027.RM_PV,13/01/2021 23:46
42,FICU3,1334-EB-00017.RM_PV,1334-F-00017.RM_PV,1334-P_TH-00017.RM_PV,13/01/2021 23:47
47,FLY11,1200-EB-0002.RM_PV,1200-F-0002.RM_PV,1200-P_TH-0002.RM_PV,29/06/2016 6:36
47,FLY14,1200-EB-8244.RM_PV,1200-F-8244.RM_PV,1200-P_TH-8244.RM_PV,29/06/2016 5:37
47,FLY15,1200-EB-8242.RM_PV,1200-F-8242.RM_PV,1200-P_TH-8242.RM_PV,29/06/2016 5:38
47,FLY16,1200-EB-8240.RM_PV,1200-F-8240.RM_PV,1200-P_TH-8240.RM_PV,9/03/2017 10:34
47,FLY19,1200-EB-8271.RM_PV,1200-F-8271.RM_PV,1200-P_TH-8271.RM_PV,29/06/2016 5:39
47,FLY20,1200-EB-8273.RM_PV,1200-F-8273.RM_PV,1200-P_TH-8273.RM_PV,29/06/2016 4:16
47,FLY24,1200-EB-8328.RM_PV,1200-F-8328.RM_PV,1200-P_TH-8328.RM_PV,31/10/2016 7:39
47,FLY25,1200-EB-8329.RM_PV,1200-F-8329.RM_PV,1200-P_TH-8329.RM_PV,29/06/2016 5:42
47,FLY27,1200-EB-8340.RM_PV,1200-F-8340.RM_PV,1200-P_TH-8340.RM_PV,29/06/2016 5:43
47,FLY6,1200-EB-0001.RM_PV,1200-F-0001.RM_PV,1200-P_TH-0001.RM_PV,29/06/2016 5:37
47,FLY9,1200-EB-8359.RM_PV,1200-F-8359.RM_PV,1200-P_TH-8359.RM_PV,29/06/2016 5:44
47,FLYL1,1200-EB-0009.RM_PV,1200-F-0009.RM_PV,1200-P_TH-0009.RM_PV,29/06/2016 5:45
47,FLYL10,1200-EB-0026.RM_PV,1200-F-0026.RM_PV,1200-P_TH-0026.RM_PV,29/06/2016 5:46
47,FLYL4,1200-EB-0016.RM_PV,1200-F-0016.RM_PV,1200-P_TH-0016.RM_PV,29/06/2016 5:46
47,FLYL5,1200-EB-0023.RM_PV,1200-F-0023.RM_PV,1200-P_TH-0023.RM_PV,29/06/2016 5:47
43,FORTA1,4210-EB-0005.RM_PV,4210-F-0005.RM_PV,4210-P_TH-0005.RM_PV,29/06/2016 5:02
23,GAHN1,1107-EB-0002.RM_PV,1107-F-0002.RM_PV,1107-P_TH-0002.RM_PV,29/06/2016 5:14
35,GALE2,1431-EB-0003.RM_PV,1431-F-0003.RM_PV,1431-P_TH-0003.RM_PV,29/06/2016 11:56
35,GALE3,1431-EB-0012.RM_PV,1431-F-0012.RM_PV,1431-P_TH-0012.RM_PV,29/06/2016 4:54
35,GALE4,1431-EB-00016.RM_PV,1431-F-00016.RM_PV,1431-P_TH-00016.RM_PV,26/06/2017 2:58
35,GALE5,1431-EB-00021.RM_PV,1431-F-00021.RM_PV,1431-P_TH-00021.RM_PV,26/06/2017 3:59
12,GIDG14,1010-EB-0491.RM_PV,1010-F-0491.RM_PV,1010-P_TH-0491.RM_PV,21/09/2018 5:17
12,GIDG15,1010-EB-0492.RM_PV,1010-F-0492.RM_PV,1010-P_TH-0492.RM_PV,29/06/2016 5:49
12,GIDG38,1010-EB-0501.RM_PV,1010-F-0501.RM_PV,1010-P_TH-0501.RM_PV,29/06/2016 5:51
36,GIDG57,1010-EB-3186.RM_PV,1010-F-3186.RM_PV,1010-P_TH-3186.RM_PV,29/06/2016 5:52
12,GIDG65,1010-EB-00642.RM_PV,1010-F-00642.RM_PV,1010-P_TH-00642.RM_PV,18/08/2021 6:47
15,GOOR1,1182-EB-0008.RM_PV,1182-F-0008.RM_PV,1182-P_TH-0008.RM_PV,29/06/2016 5:47
6,GOOR10,1182-EB-00058.RM_PV,1182-F-00058.RM_PV,1182-P_TH-00058.RM_PV,28/04/2018 1:44
15,GOOR11,1182-EB-00063.RM_PV,1182-F-00063.RM_PV,1182-P_TH-00063.RM_PV,15/03/2018 21:19
6,GOOR12,1182-EB-00078.RM_PV,1182-F-00078.RM_PV,1182-P_TH-00078.RM_PV,14/11/2019 5:43
6,GOOR13,1182-EB-00079.RM_PV,1182-F-00079.RM_PV,1182-P_TH-00079.RM_PV,14/11/2019 5:44
15,GOOR14,1182-EB-00088.RM_PV,1182-F-00088.RM_PV,1182-P_TH-00088.RM_PV,5/01/2020 4:45
15,GOOR15,1182-EB-00093.RM_PV,1182-F-00093.RM_PV,1182-P_TH-00093.RM_PV,5/01/2020 4:46
15,GOOR16,1182-EB-00098.RM_PV,1182-F-00098.RM_PV,1182-P_TH-00098.RM_PV,10/01/2020 2:47
15,GOOR17,1182-EB-00103.RM_PV,1182-F-00103.RM_PV,1182-P_TH-00103.RM_PV,14/01/2020 1:48
6,GOOR4,1182-EB-0002.RM_PV,1182-F-0002.RM_PV,1182-P_TH-0002.RM_PV,29/06/2016 5:37
6,GOOR5,1182-EB-0016.RM_PV,1182-F-0016.RM_PV,1182-P_TH-0016.RM_PV,29/06/2016 5:40
6,GOOR6,1182-EB-0026.RM_PV,1182-F-0026.RM_PV,1182-P_TH-0026.RM_PV,29/06/2016 5:41
6,GOOR7,1182-EB-00031.RM_PV,1182-F-00031.RM_PV,1182-P_TH-00031.RM_PV,29/06/2016 5:43
30,GOOR8,1182-EB-00053.RM_PV,1182-F-00053.RM_PV,1182-P_TH-00053.RM_PV,10/04/2018 1:50
30,GOOR9,1182-EB-00048.RM_PV,1182-F-00048.RM_PV,1182-P_TH-00048.RM_PV,9/04/2018 6:48
24,GOORE1,1182-EB-0021.RM_PV,1182-F-0021.RM_PV,1182-P_TH-0021.RM_PV,29/06/2016 5:44
46,GOYD2,1038-EB-0001.RM_PV,1038-F-0001.RM_PV,1038-P_TH-0001.RM_PV,29/06/2016 5:43
46,GOYD4,1038-EB-0010.RM_PV,1038-F-0010.RM_PV,1038-P_TH-0010.RM_PV,29/06/2016 5:52
